,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
45,"""clemence royer""",2022-10-07,Pacotilha (MA) - 1910 a 1938,1913,153,2,168319_02_4708.jpg,http://memoria.bn.br/docreader/168319_02/4708
46,"""clemence royer""",2022-10-07,A Republica : orgão do Partido Republicano (RN) - 1897 a 1907,1902,63,1,138924_1704.jpg,http://memoria.bn.br/docreader/138924/1704
47,"""clemence royer""",2022-01-22,Jornal do Brasil (RJ) - 1890 a 1899,1892,347,2,nan,http://memoria.bn.br/docreader/030015_01/2459
48,"""clemence royer""",2022-01-22,Revista da Semana (RJ) - 1921 a 1929,1927,18,8,025909_02_13713.jpg,http://memoria.bn.br/docreader/025909_02/13713
49,"""clemence royer""",2022-01-22,Jornal do Commercio (RJ) - 1890 a 1899,1897,104,3,nan,http://memoria.bn.br/docreader/364568_08/24500
50,"""clemence royer""",2022-01-22,Reformador (RJ) - 1883 a 1902,1890,176,2,830127_715.jpg,http://memoria.bn.br/docreader/830127/715
51,"""clemence royer""",2022-10-07,Correio Paulistano (SP) - 1880 a 1888,1888,604,1,090972_04_10502.jpg,http://memoria.bn.br/docreader/090972_04/10502
52,"""clemence royer""",2022-01-22,Boletim do Grande Oriente Unido e Supremo Conselho do Brazil : Jornal Offical da Maçonaria Brazileira (RJ) - 1873 a 1877,1874,004-00007,342,074594_1352.jpg,http://memoria.bn.br/docreader/074594/1352
53,"""clemence royer""",2022-10-07,Correio Paulistano (SP) - 1950 a 1959,1951,296,8,090972_10_8195.jpg,http://memoria.bn.br/docreader/090972_10/8195
54,"""clemence royer""",2022-10-07,Correio Paulistano (SP) - 1950 a 1959,1952,554,9,090972_10_12296.jpg,http://memoria.bn.br/docreader/090972_10/12296
55,"""clemence royer""",2022-10-07,Correio Paulistano (SP) - 1950 a 1959,1953,880,9,090972_10_17508.jpg,http://memoria.bn.br/docreader/090972_10/17508
56,"""clemence royer""",2022-10-07,Correio Paulistano (SP) - 1950 a 1959,1954,997,4,090972_10_19379.jpg,http://memoria.bn.br/docreader/090972_10/19379
57,"""clemence royer""",2022-01-22,O Apostolo : Periodico religioso  moral e doutrinario  consagrado aos interesses da religião e da sociedade (RJ) - 1866 a 1901,1888,118,2,343951_11448.jpg,http://memoria.bn.br/docreader/343951/11448
58,"""clemence royer""",2022-01-22,Fon Fon : Semanario Alegre  Politico  Critico e Espusiante (RJ) - 1907 a 1958,1910,26,4,259063_4702.jpg,http://memoria.bn.br/docreader/259063/4702
59,"""clemence royer""",2022-10-07,Jornal de Recife (PE) - 1858 a 1938,1876,116,2,705110_11799.jpg,http://memoria.bn.br/docreader/705110/11799
60,"""clemence royer""",2022-10-07,Jornal de Recife (PE) - 1858 a 1938,1894,118,2,705110_33925.jpg,http://memoria.bn.br/docreader/705110/33925
61,"""clemence royer""",2022-10-07,Jornal de Recife (PE) - 1858 a 1938,1897,74,2,705110_38059.jpg,http://memoria.bn.br/docreader/705110/38059
62,"""clemence royer""",2022-10-07,Jornal de Recife (PE) - 1858 a 1938,1899,188,1,705110_41144.jpg,http://memoria.bn.br/docreader/705110/41144
63,"""clemence royer""",2022-10-07,Jornal de Recife (PE) - 1858 a 1938,1917,11,1,705110_70363.jpg,http://memoria.bn.br/docreader/705110/70363
64,"""clemence royer""",2022-10-07,Jornal de Recife (PE) - 1858 a 1938,1920,251,4,705110_80922.jpg,http://memoria.bn.br/docreader/705110/80922
65,"""clemence royer""",2022-10-07,Jornal de Recife (PE) - 1858 a 1938,1920,292,2,705110_81230.jpg,http://memoria.bn.br/docreader/705110/81230
66,"""clemence royer""",2022-10-07,Jornal de Recife (PE) - 1858 a 1938,1932,54,2,705110_115517.jpg,http://memoria.bn.br/docreader/705110/115517
67,"""clemence royer""",2022-01-22,"L'italia : In Continuazione Del ""Cosmopolita"" (RJ) - 1885 a 1889",1886,211,2,811505_1024.jpg,http://memoria.bn.br/docreader/811505/1024
68,"""clemence royer""",2022-10-07,Gazeta do Norte : Orgão Liberal (CE) - 1880 a 1890,1881,150,3,103950_1219.jpg,http://memoria.bn.br/docreader/103950/1219
69,"""clemence royer""",2022-10-07,Gazeta do Norte : Orgão Liberal (CE) - 1880 a 1890,1881,150,3,103950_1607.jpg,http://memoria.bn.br/docreader/103950/1607
70,"""clemence royer""",2022-10-07,Gazeta do Norte : Orgão Liberal (CE) - 1880 a 1890,1881,179,1,103950_1718.jpg,http://memoria.bn.br/docreader/103950/1718
71,"""clemence royer""",2022-01-22,Jornal do Brasil (RJ) - 1930 a 1939,1936,248,16,nan,http://memoria.bn.br/docreader/030015_05/69203
72,"""clemence royer""",2022-01-22,Jornal do Brasil (RJ) - 1930 a 1939,1936,266,19,nan,http://memoria.bn.br/docreader/030015_05/69900
73,"""clemence royer""",2022-10-07,Diario do Maranhão (MA) - 1855 a 1911,1902,601,2,720011_34447.jpg,http://memoria.bn.br/docreader/720011/34447
74,"""clemence royer""",2022-10-07,Diario do Maranhão (MA) - 1855 a 1911,1909,925,1,720011_42535.jpg,http://memoria.bn.br/docreader/720011/42535
75,"""clemence royer""",2022-10-07,Correio Paulistano (SP) - 1900 a 1919,1908,950,2,090972_06_12367.jpg,http://memoria.bn.br/docreader/090972_06/12367
76,"""clemence royer""",2022-01-22,A Familia : jornal litterario dedicado a educação da mãe e familia (RJ) - 1888 a 1894,1893,155,4,379034_829.jpg,http://memoria.bn.br/docreader/379034/829
77,"""clemence royer""",2022-01-22,Revista Moderna (RJ) - 1897 a 1899,1898,25,55,282383_1053.jpg,http://memoria.bn.br/docreader/282383/1053
78,"""clemence royer""",2022-10-07,A Federação : Orgam do Partido Republicano (RS) - 1884 a 1937,1907,233,1,388653_19499.jpg,http://memoria.bn.br/docreader/388653/19499
79,"""clemence royer""",2022-10-07,A Federação : Orgam do Partido Republicano (RS) - 1884 a 1937,1911,30,1,388653_23679.jpg,http://memoria.bn.br/docreader/388653/23679
80,"""clemence royer""",2022-10-07,A Federação : Orgam do Partido Republicano (RS) - 1884 a 1937,1927,238,5,388653_62320.jpg,http://memoria.bn.br/docreader/388653/62320
81,"""clemence royer""",2022-10-07,A Tribuna (SP) - 1907 a 1926 e 1939,1908,14,1,153931_00_566.jpg,http://memoria.bn.br/docreader/153931_00/566
82,"""clemence royer""",2022-10-07,A Tribuna (SP) - 1907 a 1926 e 1939,1909,189,1,153931_00_2608.jpg,http://memoria.bn.br/docreader/153931_00/2608
83,"""clemence royer""",2022-01-22,O Fluminense (RJ) - 1900 a 1909,1907,727,2,nan,http://memoria.bn.br/docreader/100439_04/10474
