,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""clemence royer""",2022-10-07,Diario do Maranhão (MA) - 1855 a 1911,1902,601,2,720011_34447.jpg,http://memoria.bn.br/docreader/720011/34447
1,"""clemence royer""",2022-10-07,Diario do Maranhão (MA) - 1855 a 1911,1909,925,1,720011_42535.jpg,http://memoria.bn.br/docreader/720011/42535
