,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""clemence royer""",2022-10-07,Pacotilha (MA) - 1880 a 1909,1904,053,1,168319_01_27446.jpg,http://memoria.bn.br/docreader/168319_01/27446
1,"""clemence royer""",2022-10-07,Pacotilha (MA) - 1880 a 1909,1907,069,1,168319_01_30927.jpg,http://memoria.bn.br/docreader/168319_01/30927
2,"""clemence royer""",2022-10-07,Pacotilha (MA) - 1880 a 1909,1907,253,2,168319_01_31660.jpg,http://memoria.bn.br/docreader/168319_01/31660
