,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""clemence royer""",2022-01-22,Jornal do Commercio (RJ) - 1920 a 1929,1923,187,17,NA,http://memoria.bn.br/docreader/364568_11/10412
