,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""clemence royer""",2022-01-22,Jornal do Commercio (RJ) - 1910 a 1919,NA,NA,6,NA,http://memoria.bn.br/docreader/364568_10/17720
1,"""clemence royer""",2022-01-22,Jornal do Commercio (RJ) - 1910 a 1919,NA,NA,15,NA,http://memoria.bn.br/docreader/364568_10/21263
